# [0]SEQN, [1]Timestamp, [2]CPU_User, [3]CPU_System, [4]CPU_Nice, [5]CPU_IOWait, [6]CPU_IRQ, [7]CPU_SoftIRQ, [8]RAM_Used, [9]RAM_Buffer, [10]RAM_Cached, [11]PID, [12]Disk_Used, [13]Disk_Read, [14]Disk_Write, [15]IO_lo_Bytes_Sent, [16]IO_lo_Bytes_Recv, [17]IO_lo_Packets_Sent, [18]IO_lo_Packets_Recv, [19]IO_eth0_Bytes_Sent, [20]IO_eth0_Bytes_Recv, [21]IO_eth0_Packets_Sent, [22]IO_eth0_Packets_Recv, [23]IO_wlan0_Bytes_Sent, [24]IO_wlan0_Bytes_Recv, [25]IO_wlan0_Packets_Sent, [26]IO_wlan0_Packets_Recv, [27]Core_Temp
51862,202753566416845,3.09999990463,3.09999990463,0.0,0.0,0.0,2.09999990463,174260224,25862144,96911360,70,2642370560,0,0,156,156,1,1,0,389694,0,1160,358512,0,263,0,56000
51888,202754072809103,0.0,2.20000004768,0.0,0.0,0.0,0.0,174419968,25862144,96972800,70,2642399232,0,0,156,156,1,1,0,415568,0,1180,387410,0,284,0,56000
51913,202754579088568,1.10000002384,4.40000009537,0.0,0.0,0.0,0.0,174387200,25862144,96972800,70,2642427904,0,0,156,156,1,1,0,465748,0,1214,437082,0,320,0,56000
51939,202755084799245,2.20000004768,1.10000002384,0.0,0.0,0.0,1.10000002384,174452736,25862144,97030144,70,2642460672,0,0,156,156,1,1,0,346120,0,1128,317114,0,233,0,56000
51964,202755591045605,2.09999990463,4.30000019073,0.0,0.0,0.0,1.10000002384,174256128,25862144,97030144,70,2642489344,0,0,156,156,1,1,0,385390,0,1155,355710,0,261,0,56000
51990,202756097657026,2.20000004768,2.20000004768,0.0,0.0,0.0,0.0,174186496,25862144,97091584,70,2642518016,0,0,156,156,1,1,64,404802,1,1174,375002,0,275,0,56000
52017,202756604112351,2.20000004768,3.29999995232,0.0,0.0,0.0,1.10000002384,174383104,25862144,97091584,70,2642550784,0,0,156,156,1,1,0,465902,0,1215,438952,0,322,0,56000
52042,202757110752476,1.10000002384,2.20000004768,0.0,0.0,0.0,0.0,174514176,25862144,97148928,70,2642579456,0,0,156,156,1,1,0,358364,0,1138,328178,0,241,0,56000
52067,202757617048633,1.10000002384,3.20000004768,0.0,0.0,0.0,1.10000002384,174415872,25862144,97148928,70,2642608128,0,0,156,156,1,1,0,394924,0,1162,365364,0,268,0,56000
52093,202758123736669,3.20000004768,3.20000004768,0.0,0.0,0.0,0.0,174252032,25862144,97210368,70,2642640896,0,12288,156,156,1,1,0,400652,0,1170,370896,0,272,0,56000
52119,202758629207931,2.20000004768,3.29999995232,0.0,0.0,0.0,0.0,174682112,25862144,97210368,70,2642673664,0,0,156,156,1,1,0,442608,0,1196,415032,0,304,0,56000
52144,202759135442837,1.10000002384,4.30000019073,0.0,0.0,0.0,0.0,174649344,25862144,97267712,70,2642702336,0,0,156,156,1,1,0,366462,0,1143,336446,0,247,0,56000
52170,202759641533171,0.0,2.20000004768,0.0,0.0,0.0,0.0,174710784,25862144,97288192,70,2642735104,0,0,156,156,1,1,0,389564,0,1158,356892,0,262,0,56000
52196,202760147763956,1.10000002384,3.20000004768,0.0,0.0,0.0,1.10000002384,174710784,25862144,97329152,70,2642763776,0,0,156,156,1,1,0,401948,0,1170,375186,0,275,0,56000
52221,202760654387250,2.20000004768,3.29999995232,0.0,0.0,0.0,0.0,174678016,25862144,97386496,70,2642792448,0,0,156,156,1,1,0,467176,0,1216,439820,0,322,0,56000
52246,202761160847045,0.0,3.29999995232,0.0,0.0,0.0,0.0,174936064,25862144,97386496,70,2642825216,0,0,156,156,1,1,0,344744,0,1128,314462,0,231,0,56000
52272,202761667123646,1.10000002384,2.20000004768,0.0,0.0,0.0,0.0,174673920,25862144,97447936,70,2642853888,0,0,156,156,1,1,0,393716,0,1162,364238,0,267,0,56000
52298,202762173685968,1.10000002384,3.29999995232,0.0,0.0,0.0,1.10000002384,174772224,25862144,97447936,70,2642882560,0,0,156,156,1,1,0,414132,0,1178,384676,0,282,0,56000
52323,202762680063350,0.0,4.40000009537,0.0,0.0,0.0,0.0,174837760,25862144,97505280,70,2642915328,0,0,156,156,1,1,0,452268,0,1206,423284,0,310,0,56000
52348,202763186603951,1.10000002384,2.20000004768,0.0,0.0,0.0,0.0,175034368,25862144,97505280,70,2642944000,0,12288,156,156,1,1,0,365100,0,1142,336446,0,247,0,56000
52374,202763693062908,2.09999990463,3.20000004768,0.0,0.0,0.0,1.10000002384,174997504,25862144,97566720,70,2642972672,0,0,156,156,1,1,0,401962,0,1169,372206,0,273,0,56000
52401,202764199829376,2.09999990463,4.30000019073,0.0,0.0,0.0,1.10000002384,174706688,25862144,97566720,70,2643005440,0,0,156,156,1,1,0,403236,0,1170,375110,0,275,0,56000
52426,202764706060860,0.0,3.40000009537,0.0,0.0,0.0,0.0,174772224,25862144,97624064,70,2643030016,0,1789952,156,156,1,1,0,437374,0,1195,408162,0,299,0,56000
52451,202765213061855,3.20000004768,3.20000004768,0.0,0.0,0.0,0.0,175226880,25862144,97624064,70,2643062784,0,0,156,156,1,1,0,370614,0,1147,340580,0,250,0,56000
52476,202765719195142,1.10000002384,4.30000019073,0.0,0.0,0.0,0.0,175357952,25862144,97685504,70,2643091456,0,0,156,156,1,1,0,397722,0,1165,368084,0,270,0,56000
52502,202766225815293,2.09999990463,6.30000019073,0.0,0.0,0.0,0.0,174866432,25862144,97685504,70,2643120128,0,0,156,156,1,1,0,415494,0,1179,386090,0,283,0,56000
52528,202766732447665,3.20000004768,2.09999990463,0.0,0.0,0.0,2.09999990463,174997504,25862144,97742848,70,2643152896,0,0,156,156,1,1,0,436088,0,1195,408442,0,299,0,56000
52553,202767238908857,2.09999990463,3.09999990463,0.0,0.0,0.0,4.09999990463,175095808,25862144,97742848,70,2643181568,0,0,156,156,1,1,0,367814,0,1144,337886,42,249,1,56000
52579,202767745503935,0.0,2.09999990463,0.0,1.10000002384,0.0,4.30000019073,175128576,25862144,97804288,70,2643210240,0,24576,156,156,1,1,0,392350,0,1162,362572,0,266,0,56000
52604,202768251994110,2.0,7.09999990463,0.0,0.0,0.0,1.0,175030272,25862144,97804288,70,2643238912,0,0,156,156,1,1,0,403226,0,1170,375138,0,275,0,56000
52630,202768758247315,6.5,21.7999992371,0.0,0.0,0.0,0.800000011921,174919680,25862144,97861632,69,2643271680,0,0,156,156,1,1,0,420966,0,1182,391480,0,287,0,56000
52655,202769264641319,7.59999990463,9.5,0.0,0.0,0.0,0.0,175116288,25862144,97861632,69,2643300352,0,0,156,156,1,1,0,380080,0,1153,348866,0,256,0,56000
52682,202769771032251,4.19999980927,6.30000019073,0.0,0.0,0.0,0.0,175374336,25862144,97923072,69,2643333120,0,12288,156,156,1,1,0,404688,0,1171,376322,0,276,0,56000
52707,202770277287201,4.30000019073,3.20000004768,0.0,0.0,0.0,0.0,174985216,25862144,97923072,69,2643361792,0,0,156,156,1,1,0,419504,0,1181,391728,0,287,0,56000
52732,202770783495358,0.0,4.40000009537,0.0,0.0,0.0,0.0,175181824,25862144,97980416,69,2643390464,0,0,156,156,1,1,0,418294,0,1182,388728,0,285,0,56000
52757,202771289808626,0.0,5.40000009537,0.0,0.0,0.0,0.0,175214592,25862144,97980416,69,2643419136,0,0,156,156,1,1,0,388178,0,1158,358520,0,263,0,56000
52784,202771796312561,1.10000002384,4.30000019073,0.0,0.0,0.0,0.0,175509504,25862144,98041856,69,2643451904,0,0,156,156,1,1,0,395088,0,1163,365562,0,268,0,56000
52810,202772303016940,1.10000002384,2.20000004768,0.0,0.0,0.0,0.0,175378432,25862144,98041856,69,2643480576,0,0,156,156,1,1,0,433264,0,1193,404268,0,297,0,56000
52835,202772809175090,1.10000002384,3.29999995232,0.0,0.0,0.0,1.10000002384,175767552,25862144,98099200,69,2643513344,0,12288,156,156,1,1,0,401810,0,1168,373662,0,274,0,56000
52860,202773315569583,0.0,1.10000002384,0.0,0.0,0.0,0.0,175861760,25862144,98099200,69,2643542016,0,0,156,156,1,1,0,382796,0,1155,352944,0,259,0,56000
52887,202773821900801,0.0,1.10000002384,0.0,0.0,0.0,0.0,175468544,25862144,98160640,69,2643570688,0,0,156,156,1,1,0,393800,0,1163,363976,0,267,0,56000
52912,202774328152329,0.0,0.0,0.0,0.0,0.0,0.0,175763456,25862144,98160640,69,2643603456,0,0,156,156,1,1,0,450830,0,1204,350332,0,257,0,56000
52937,202774834001990,0.0,1.10000002384,0.0,0.0,0.0,0.0,176025600,25862144,98217984,69,2643632128,0,0,156,156,1,1,0,382830,0,1154,260560,0,191,0,56000
52962,202775340301779,1.10000002384,2.20000004768,0.0,0.0,0.0,0.0,175632384,25862144,98217984,69,2643660800,0,0,156,156,1,1,0,385454,0,1156,472830,0,346,0,56000
52988,202775846709961,3.20000004768,3.20000004768,0.0,0.0,0.0,0.0,175370240,25862144,98279424,69,2643689472,0,0,156,156,1,1,0,407398,0,1174,377768,0,277,0,56000
53013,202776353647470,1.10000002384,5.40000009537,0.0,0.0,0.0,1.10000002384,175374336,25862144,98279424,69,2643722240,0,0,156,156,1,1,0,437210,0,1194,409522,0,300,0,56000
53039,202776860015214,1.10000002384,2.20000004768,0.0,0.0,0.0,0.0,175341568,25862144,98336768,69,2643750912,0,0,156,156,1,1,0,370712,0,1147,340850,0,250,0,56000
53064,202777366366755,3.09999990463,6.19999980927,0.0,0.0,0.0,0.0,175628288,25862144,98336768,69,2643783680,0,0,156,156,1,1,0,384092,0,1155,352944,0,259,0,56000
53090,202777872843941,3.20000004768,4.19999980927,0.0,0.0,0.0,1.10000002384,175759360,25862144,98398208,69,2643812352,0,12288,156,156,1,1,0,415496,0,1179,387414,0,284,0,56000
53115,202778379671101,2.20000004768,3.29999995232,0.0,0.0,0.0,0.0,175857664,25862144,98398208,69,2643841024,0,0,156,156,1,1,0,461866,0,1214,434390,0,318,0,56000
53141,202778886142001,1.10000002384,3.29999995232,0.0,0.0,0.0,0.0,175857664,25862144,98455552,69,2643873792,0,0,156,156,1,1,0,357026,0,1136,326770,0,240,0,56000
53166,202779392572392,1.10000002384,3.20000004768,0.0,0.0,0.0,1.10000002384,175759360,25862144,98455552,69,2643902464,0,0,156,156,1,1,0,388244,0,1159,358456,0,263,0,56000
53193,202779899427349,2.20000004768,3.20000004768,0.0,0.0,0.0,0.0,175857664,25862144,98516992,69,2643931136,0,0,156,156,1,1,0,401972,0,1169,372178,0,272,0,56000
53218,202780405968300,2.09999990463,5.30000019073,0.0,0.0,0.0,1.10000002384,175464448,25862144,98516992,69,2643963904,0,0,156,156,1,1,0,480860,0,1227,453812,0,333,0,56000
53243,202780913004076,1.10000002384,3.20000004768,0.0,0.0,0.0,0.0,175984640,25862144,98574336,69,2643992576,0,0,156,156,1,1,0,340660,0,1125,310246,0,228,0,56000
53268,202781419404925,1.10000002384,3.20000004768,0.0,0.0,0.0,1.10000002384,175960064,25862144,98574336,70,2644021248,0,0,156,156,1,1,0,400502,0,1168,370858,0,272,0,56000
53295,202781925833710,1.10000002384,4.30000019073,0.0,0.0,0.0,0.0,175894528,25862144,98635776,70,2644054016,0,0,156,156,1,1,0,389714,0,1160,360142,0,264,0,56000
53320,202782432304750,5.19999980927,5.19999980927,0.0,0.0,0.0,1.0,175767552,25862144,98635776,70,2644082688,0,0,156,156,1,1,0,484946,0,1230,457780,0,335,0,56000
53345,202782938684087,2.09999990463,3.20000004768,0.0,0.0,0.0,1.10000002384,175960064,25862144,98693120,70,2644111360,0,12288,156,156,1,1,0,336508,0,1121,306084,0,225,0,56000
53370,202783445217565,2.20000004768,2.20000004768,0.0,0.0,0.0,0.0,176254976,25862144,98693120,70,2644140032,0,0,156,156,1,1,0,389606,0,1160,359898,0,264,0,56000
53397,202783951927880,2.20000004768,2.20000004768,0.0,0.0,0.0,0.0,175960064,25862144,98754560,70,2644172800,0,0,156,156,1,1,0,416954,0,1180,387510,0,284,0,56000
53422,202784458385231,1.10000002384,4.40000009537,0.0,0.0,0.0,0.0,175566848,25862144,98754560,70,2644201472,0,0,156,156,1,1,0,456344,0,1209,427356,0,313,0,56000
53448,202784964567058,0.0,3.29999995232,0.0,0.0,0.0,1.10000002384,175927296,25862144,98816000,70,2644234240,0,0,156,156,1,1,0,363762,0,1140,335038,0,246,0,56000
53474,202785471215564,1.10000002384,3.20000004768,0.0,0.0,1.10000002384,1.10000002384,175923200,25862144,98816000,70,2644262912,0,0,156,156,1,1,0,391042,0,1162,361184,0,265,0,56000
53499,202785977829917,2.20000004768,2.20000004768,0.0,0.0,0.0,0.0,176250880,25862144,98873344,70,2644291584,0,0,156,156,1,1,0,392276,0,1161,364096,0,267,0,56000
53524,202786484102817,4.30000019073,2.20000004768,0.0,0.0,0.0,0.0,176054272,25862144,98873344,70,2644324352,0,0,156,156,1,1,0,457714,0,1210,428798,0,314,0,56000
53550,202786990496612,0.0,4.30000019073,0.0,0.0,0.0,1.10000002384,176246784,25862144,98930688,70,2644353024,0,0,156,156,1,1,0,359742,0,1138,329826,0,242,0,56000
53576,202787496629899,2.20000004768,2.20000004768,0.0,0.0,0.0,1.10000002384,176050176,25862144,98930688,70,2644381696,0,0,156,156,1,1,0,401798,0,1168,370830,0,272,0,56000
53602,202788002588792,3.29999995232,1.10000002384,0.0,0.0,0.0,0.0,176054272,25862144,98988032,70,2644418560,0,12288,156,156,1,1,0,395074,0,1164,368396,0,271,0,56000
53627,202788509012828,2.20000004768,3.29999995232,0.0,0.0,0.0,0.0,176058368,25862144,98988032,70,2644447232,0,0,156,156,1,1,0,456344,0,1209,427356,0,313,0,56000
53653,202789015504052,3.20000004768,2.09999990463,0.0,0.0,0.0,0.0,176218112,25862144,99049472,70,2644475904,0,0,156,156,1,1,0,362400,0,1139,332282,0,244,0,56000
53679,202789521762215,3.20000004768,4.19999980927,0.0,0.0,0.0,1.10000002384,176513024,25862144,99049472,70,2644508672,0,0,156,156,1,1,0,394988,0,1163,365346,0,268,0,56000
53704,202790028259724,2.20000004768,4.30000019073,0.0,0.0,0.0,0.0,176414720,25862144,99110912,70,2644537344,0,0,156,156,1,1,0,406124,0,1173,377798,0,276,0,56000
53729,202790534510135,3.20000004768,3.20000004768,0.0,0.0,0.0,1.10000002384,176218112,25862144,99110912,70,2644566016,0,0,156,156,1,1,0,460364,0,1211,431490,0,316,0,56000
53754,202791041024825,1.10000002384,4.30000019073,0.0,0.0,0.0,0.0,176349184,25862144,99168256,70,2644598784,0,0,156,156,1,1,0,352844,0,1133,322684,0,237,0,56000
53780,202791547324055,0.0,3.29999995232,0.0,0.0,0.0,1.10000002384,176644096,25862144,99168256,70,2644627456,0,0,156,156,1,1,0,397786,0,1166,368102,0,270,0,56000
53806,202792053864307,1.10000002384,2.20000004768,0.0,0.0,0.0,0.0,176709632,25862144,99229696,70,2644660224,0,0,156,156,1,1,0,404688,0,1171,376786,0,276,0,56000
53831,202792560048997,3.20000004768,4.30000019073,0.0,0.0,0.0,0.0,176148480,25862144,99229696,70,2644688896,0,0,156,156,1,1,0,445456,0,1201,416332,0,305,0,56000
53856,202793066362754,1.0,6.19999980927,0.0,0.0,0.0,2.09999990463,176504832,25862144,99287040,70,2644717568,0,12288,156,156,1,1,0,358226,0,1136,328160,0,241,0,56000
53883,202793572559527,1.10000002384,5.30000019073,0.0,0.0,0.0,1.10000002384,176799744,25862144,99287040,70,2644746240,0,0,156,156,1,1,0,400524,0,1167,370814,0,272,0,56000
53908,202794078935861,2.09999990463,5.19999980927,0.0,0.0,0.0,1.0,176472064,25862144,99348480,70,2644779008,0,0,156,156,1,1,0,412836,0,1178,384788,0,282,0,56000
53933,202794585514386,2.09999990463,4.19999980927,0.0,0.0,0.0,3.20000004768,176439296,25862144,99348480,70,2644803584,0,1789952,156,156,1,1,0,438582,0,1195,409488,0,300,0,56000
53959,202795091843159,1.0,3.09999990463,0.0,0.0,0.0,4.19999980927,176803840,25862144,99405824,70,2644836352,0,0,156,156,1,1,0,367978,0,1145,337784,0,248,0,56000
53985,202795598450459,2.70000004768,15.3000001907,0.0,0.0,1.79999995232,1.79999995232,176541696,25862144,99405824,70,2644865024,0,0,156,156,1,1,0,405894,0,1171,376380,0,276,0,56000
54011,202796104837270,9.69999980927,19.3999996185,0.0,0.0,0.0,0.800000011921,176701440,25862144,99463168,70,2644893696,0,0,156,156,1,1,0,391044,0,1162,362902,0,267,0,56000
54037,202796611708569,4.90000009537,10.6999998093,0.0,0.0,0.0,1.0,176799744,25862144,99463168,70,2644926464,0,0,156,156,1,1,0,441460,0,1198,412440,0,302,0,56000
54062,202797117954301,3.09999990463,5.19999980927,0.0,0.0,0.0,1.0,176898048,25862144,99524608,70,2644955136,0,0,156,156,1,1,0,371910,0,1147,340580,0,250,0,56000
54088,202797624230832,2.09999990463,4.30000019073,0.0,0.0,0.0,0.0,177025024,25862144,99524608,70,2644983808,0,0,156,156,1,1,0,386752,0,1156,358438,0,263,0,56000
54113,202798131097592,0.0,4.40000009537,0.0,0.0,0.0,0.0,176959488,25862144,99581952,70,2645012480,0,24576,156,156,1,1,0,422444,0,1186,394430,0,289,0,56000
54139,202798637605647,2.20000004768,4.30000019073,0.0,0.0,0.0,0.0,176664576,25862144,99581952,70,2645045248,0,0,156,156,1,1,0,438670,0,1195,409412,0,300,0,56000
54164,202799144011036,3.20000004768,2.09999990463,0.0,0.0,0.0,1.10000002384,176795648,25862144,99643392,70,2645073920,0,0,156,156,1,1,0,373338,0,1149,343336,0,252,0,56000
54191,202799650790914,1.10000002384,3.29999995232,0.0,0.0,0.0,0.0,177057792,25862144,99672064,70,2645106688,0,0,156,156,1,1,0,391066,0,1161,361346,0,265,0,56000
54216,202800157573445,0.0,1.10000002384,0.0,0.0,0.0,0.0,176996352,25862144,99704832,70,2645135360,0,0,156,156,1,1,0,416790,0,1179,388762,0,285,0,56000
54241,202800664040923,1.10000002384,0.0,0.0,0.0,0.0,1.10000002384,177254400,25862144,99762176,70,2645164032,0,0,156,156,1,1,0,425028,0,1186,395644,0,290,0,56000
54266,202801170429898,0.0,3.29999995232,0.0,0.0,0.0,1.10000002384,177217536,25862144,99762176,70,2645192704,0,0,156,156,1,1,0,380082,0,1153,350288,42,258,1,56000
54293,202801676889763,1.10000002384,1.10000002384,0.0,0.0,0.0,0.0,177348608,25862144,99823616,70,2645225472,0,0,156,156,1,1,0,401888,0,1168,373992,0,274,0,56000
54318,202802183649596,0.0,1.10000002384,0.0,0.0,0.0,1.10000002384,177377280,25862144,99823616,70,2645254144,0,0,156,156,1,1,0,425168,0,1188,395672,0,290,0,56000
54343,202802690234547,2.09999990463,3.20000004768,0.0,0.0,0.0,1.10000002384,177213440,25862144,99880960,70,2645282816,0,0,156,156,1,1,0,390838,0,1159,361258,0,265,0,56000
54369,202803196690361,3.20000004768,2.20000004768,0.0,1.10000002384,0.0,0.0,177213440,25862144,99880960,70,2645315584,0,12288,156,156,1,1,64,389820,1,1163,359872,0,264,0,56000
54396,202803702928549,3.29999995232,2.20000004768,0.0,0.0,0.0,0.0,177147904,25862144,99938304,70,2645344256,0,0,156,156,1,1,0,403184,0,1168,375200,0,276,0,56000
54421,202804209716040,2.09999990463,5.30000019073,0.0,0.0,0.0,1.10000002384,177078272,25862144,99938304,70,2645377024,0,0,156,156,1,1,0,446960,0,1204,417784,0,306,0,56000
54446,202804716124571,3.20000004768,3.20000004768,0.0,0.0,0.0,0.0,177242112,25862144,99999744,70,2645405696,0,0,156,156,1,1,0,375944,0,1148,345958,0,253,0,56000
54472,202805222489102,2.09999990463,4.19999980927,0.0,0.0,0.0,1.10000002384,177438720,25862144,99999744,70,2645434368,0,0,156,156,1,1,0,377498,0,1153,347470,0,255,0,56000
54497,202805729238250,2.09999990463,5.30000019073,0.0,0.0,0.0,0.0,177537024,25862144,100057088,70,2645467136,0,0,156,156,1,1,0,392134,0,1159,364030,0,267,0,56000
54522,202806235930546,5.19999980927,4.19999980927,0.0,0.0,0.0,1.0,177545216,25862144,100057088,70,2645495808,0,0,156,156,1,1,0,468752,0,1220,439796,0,322,0,56000
54548,202806742441745,2.20000004768,2.20000004768,0.0,0.0,0.0,1.10000002384,177836032,25862144,100118528,70,2645524480,0,0,156,156,1,1,0,373362,0,1148,343568,0,252,0,56000
54574,202807248956993,2.09999990463,4.30000019073,0.0,0.0,0.0,1.10000002384,177803264,25862144,100118528,70,2645557248,0,0,156,156,1,1,0,392338,0,1162,362600,0,266,0,56000
54599,202807755303576,8.89999961853,5.90000009537,0.0,0.0,0.0,0.0,177573888,25862144,100175872,70,2645585920,0,12288,156,156,1,1,0,401810,0,1168,373742,0,274,0,56000
54624,202808262064736,7.40000009537,12.0,0.0,0.0,0.0,0.899999976158,177377280,25862144,100175872,70,2645614592,0,0,156,156,1,1,0,464590,0,1216,435688,0,319,0,56000
54650,202808768481788,1.10000002384,3.20000004768,0.0,0.0,0.0,1.10000002384,177569792,25862144,100237312,70,2645647360,0,0,156,156,1,1,0,357018,0,1136,326714,0,240,0,56000
54676,202809275164865,0.0,2.20000004768,0.0,0.0,0.0,1.10000002384,177893376,25862144,100237312,70,2645676032,0,0,156,156,1,1,0,395128,0,1165,366860,0,269,0,56000
54702,202809781391530,2.20000004768,3.29999995232,0.0,0.0,0.0,0.0,177926144,25862144,100294656,70,2645708800,0,0,156,156,1,1,0,397812,0,1165,366732,0,269,0,56000
54727,202810287572169,2.20000004768,3.20000004768,0.0,0.0,0.0,2.20000004768,177434624,25862144,100294656,70,2645737472,0,0,156,156,1,1,0,487678,0,1232,460492,0,337,0,56000
54752,202810793579044,2.20000004768,1.10000002384,0.0,0.0,0.0,1.10000002384,177729536,25862144,100356096,70,2645766144,0,0,156,156,1,1,0,329624,0,1115,299130,0,220,0,56000
54779,202811300210159,1.10000002384,3.29999995232,0.0,0.0,0.0,0.0,178053120,25862144,100356096,70,2645794816,0,0,156,156,1,1,0,386816,0,1157,358628,0,263,0,56000
54805,202811806873891,2.20000004768,2.20000004768,0.0,0.0,0.0,0.0,177762304,25862144,100413440,70,2645827584,0,0,156,156,1,1,0,408848,0,1175,379600,0,279,0,56000
54830,202812313060397,0.0,5.5,0.0,0.0,0.0,0.0,177598464,25862144,100413440,70,2645856256,0,0,156,156,1,1,0,460430,0,1212,431490,0,316,0,56000
54855,202812819289925,1.10000002384,1.10000002384,0.0,0.0,0.0,1.10000002384,177827840,25862144,100474880,70,2645884928,0,12288,156,156,1,1,0,356864,0,1135,326782,0,240,0,56000
54881,202813325831993,1.10000002384,4.30000019073,0.0,0.0,0.0,0.0,177954816,25862144,100474880,70,2645913600,0,0,156,156,1,1,0,385528,0,1157,357186,0,262,0,56000
54907,202813832283826,1.10000002384,5.30000019073,0.0,0.0,0.0,2.09999990463,177823744,25862144,100532224,70,2645946368,0,0,156,156,1,1,0,414222,0,1178,384646,0,282,0,56000
54932,202814339041354,2.20000004768,2.20000004768,0.0,0.0,0.0,2.20000004768,177823744,25862144,100532224,70,2645975040,0,0,156,156,1,1,0,472762,0,1222,443928,0,325,0,56000
54957,202814845442413,1.10000002384,2.20000004768,0.0,0.0,0.0,0.0,178118656,25862144,100593664,70,2646007808,0,0,156,156,1,1,0,344768,0,1127,314302,0,230,0,56000
54983,202815351738500,3.20000004768,2.20000004768,0.0,0.0,0.0,0.0,178118656,25862144,100593664,70,2646036480,0,0,156,156,1,1,0,386816,0,1157,358564,0,263,0,56000
55008,202815858474028,3.20000004768,2.09999990463,0.0,0.0,0.0,2.09999990463,178081792,25862144,100651008,70,2646065152,0,0,156,156,1,1,0,407324,0,1173,377740,0,277,0,56000
55033,202816364689797,0.0,2.29999995232,0.0,0.0,0.0,0.0,177983488,25862144,100651008,70,2646097920,0,0,156,156,1,1,0,467248,0,1217,438380,0,321,0,57000
55059,202816871198691,1.10000002384,4.30000019073,0.0,0.0,0.0,1.10000002384,178241536,25862144,100712448,70,2646126592,0,0,156,156,1,1,0,352932,0,1133,323000,0,237,0,57000
55085,202817377746975,2.09999990463,4.30000019073,0.0,0.0,0.0,0.0,178339840,25862144,100712448,70,2646159360,0,0,156,156,1,1,0,384166,0,1156,355808,0,261,0,56000
55110,202817883916928,2.20000004768,2.20000004768,0.0,0.0,0.0,1.10000002384,178540544,25862144,100769792,70,2646188032,0,12288,156,156,1,1,0,408686,0,1174,377740,0,277,0,56000
55135,202818390204006,4.19999980927,4.19999980927,0.0,0.0,0.0,1.10000002384,178245632,25862144,100769792,70,2646220800,0,0,156,156,1,1,0,457640,0,1209,428734,0,314,0,56000
55162,202818896691388,0.0,3.29999995232,0.0,0.0,0.0,0.0,178540544,25862144,100831232,70,2646249472,0,0,156,156,1,1,0,358314,0,1136,329526,0,242,0,56000
