# [0]SEQN, [1]Timestamp, [2]Temperature, [3]TS1Temperature, [4]TS2Temperature, [5]TempRange, [6]Voltage, [7]Current, [8]AverageCurrent, [9]CellVoltage1, [10]CellVoltage2, [11]CellVoltage3, [12]CellVoltage4, [13]PackVoltage, [14]AverageVoltage
99448,203624697159541,314.0,314.0,314.1,8,15.474,-2.186,-2.166,3.804,3.906,3.918,3.846,15.244,15.482
99508,203625697160588,314.0,314.0,314.1,8,15.473,-2.192,-2.167,3.804,3.906,3.918,3.846,15.246,15.482
99569,203626697141522,314.0,314.0,314.1,8,15.477,-2.145,-2.166,3.805,3.907,3.918,3.847,15.25,15.481
99629,203627697024817,314.0,314.0,314.1,8,15.475,-2.165,-2.166,3.804,3.907,3.918,3.847,15.249,15.481
99690,203628697072519,314.0,314.0,314.1,8,15.475,-2.165,-2.166,3.804,3.906,3.918,3.847,15.247,15.481
99751,203629696965592,314.0,314.0,314.1,8,15.475,-2.161,-2.165,3.804,3.907,3.918,3.847,15.247,15.48
99811,203630697000722,314.0,314.0,314.1,8,15.475,-2.155,-2.165,3.804,3.906,3.918,3.847,15.245,15.48
99872,203631696736582,314.0,314.0,314.0,8,15.473,-2.164,-2.165,3.803,3.906,3.918,3.847,15.245,15.479
99932,203632696908252,314.0,314.0,314.0,8,15.472,-2.162,-2.164,3.803,3.906,3.918,3.846,15.247,15.479
99993,203633696871446,314.0,314.0,314.0,8,15.473,-2.159,-2.164,3.803,3.906,3.918,3.847,15.247,15.479
100054,203634696773598,314.0,314.0,314.0,8,15.473,-2.16,-2.164,3.803,3.906,3.918,3.846,15.25,15.478
100114,203635696804258,314.0,314.0,314.0,8,15.471,-2.163,-2.164,3.802,3.906,3.918,3.846,15.25,15.478
100175,203636696773668,314.0,314.0,314.0,8,15.472,-2.157,-2.163,3.803,3.906,3.917,3.846,15.249,15.477
100235,203637696755509,314.0,314.0,314.0,8,15.471,-2.157,-2.163,3.802,3.905,3.918,3.846,15.251,15.477
100296,203638696698030,314.0,314.0,314.0,8,15.47,-2.161,-2.163,3.803,3.905,3.917,3.845,15.251,15.476
100357,203639696564563,314.0,314.0,314.0,8,15.469,-2.162,-2.163,3.802,3.905,3.917,3.846,15.25,15.476
100417,203640696600182,314.0,314.0,314.0,8,15.47,-2.155,-2.162,3.802,3.905,3.917,3.846,15.248,15.476
100478,203641696683852,314.0,314.0,314.0,8,15.468,-2.161,-2.162,3.802,3.904,3.917,3.846,15.248,15.475
100538,203642696576436,314.0,314.0,314.0,8,15.469,-2.159,-2.162,3.802,3.905,3.917,3.846,15.251,15.475
100599,203643696528106,314.0,314.0,314.0,8,15.469,-2.153,-2.161,3.802,3.905,3.917,3.846,15.25,15.474
100660,203644696299655,314.0,314.0,314.0,8,15.469,-2.155,-2.161,3.803,3.905,3.917,3.845,15.247,15.474
100720,203645696222411,314.0,314.0,314.0,8,15.467,-2.16,-2.161,3.802,3.904,3.917,3.845,15.249,15.473
100781,203646696242455,314.0,314.0,314.0,8,15.468,-2.155,-2.16,3.803,3.904,3.916,3.845,15.25,15.473
100841,203647696368659,314.0,314.0,314.0,8,15.467,-2.16,-2.16,3.802,3.904,3.916,3.845,15.247,15.473
100902,203648696333528,314.0,314.0,314.0,8,15.466,-2.165,-2.161,3.802,3.904,3.916,3.844,15.246,15.472
100963,203649696123586,314.0,314.0,314.0,8,15.464,-2.169,-2.161,3.801,3.904,3.916,3.844,15.243,15.472
101023,203650696088036,314.0,314.0,314.0,8,15.465,-2.157,-2.161,3.802,3.904,3.916,3.844,15.241,15.471
101084,203651696188957,314.0,314.0,314.0,8,15.461,-2.191,-2.163,3.801,3.903,3.915,3.843,15.235,15.471
101144,203652696156970,314.0,314.0,314.0,8,15.46,-2.195,-2.165,3.8,3.903,3.915,3.842,15.235,15.47
101205,203653696115973,314.0,314.0,314.0,8,15.461,-2.187,-2.167,3.8,3.903,3.915,3.843,15.236,15.469
101266,203654695934944,314.0,314.0,314.0,8,15.464,-2.162,-2.166,3.802,3.904,3.915,3.843,15.239,15.469
101326,203655695956525,314.0,314.0,314.0,8,15.462,-2.169,-2.166,3.801,3.904,3.915,3.843,15.24,15.468
101387,203656695988303,314.0,314.0,314.0,8,15.461,-2.178,-2.167,3.8,3.903,3.915,3.842,15.237,15.468
101447,203657696000037,314.0,314.0,314.0,8,15.461,-2.164,-2.167,3.801,3.903,3.915,3.842,15.239,15.467
101508,203658695952684,314.0,314.0,314.0,8,15.461,-2.163,-2.167,3.801,3.903,3.915,3.842,15.24,15.467
101569,203659695813630,314.0,314.0,314.0,8,15.46,-2.163,-2.167,3.801,3.903,3.915,3.842,15.239,15.467
101629,203660695854837,314.0,314.0,314.0,8,15.461,-2.158,-2.166,3.8,3.903,3.915,3.842,15.236,15.466
101690,203661695860633,314.0,314.0,314.0,8,15.46,-2.163,-2.166,3.801,3.903,3.915,3.842,15.235,15.466
101750,203662695794284,314.0,314.0,314.0,8,15.46,-2.161,-2.165,3.8,3.903,3.915,3.842,15.238,15.465
101811,203663695765300,314.0,314.0,314.0,8,15.459,-2.158,-2.165,3.8,3.903,3.915,3.842,15.238,15.465
101872,203664695641821,314.0,314.0,314.0,8,15.459,-2.159,-2.165,3.8,3.903,3.915,3.842,15.232,15.465
101932,203665695671084,314.0,314.0,314.0,8,15.458,-2.163,-2.164,3.8,3.903,3.915,3.841,15.231,15.464
101993,203666695656488,314.0,314.0,314.0,8,15.459,-2.158,-2.164,3.8,3.903,3.915,3.842,15.231,15.464
102053,203667695450386,314.0,314.0,314.0,8,15.459,-2.16,-2.164,3.8,3.903,3.915,3.841,15.231,15.463
102114,203668695534545,314.0,314.0,314.0,8,15.457,-2.168,-2.164,3.799,3.903,3.915,3.841,15.229,15.463
102175,203669695303300,314.0,314.0,314.0,8,15.456,-2.165,-2.164,3.799,3.902,3.915,3.841,15.227,15.463
102235,203670695487821,314.0,314.0,314.0,8,15.457,-2.16,-2.164,3.799,3.902,3.915,3.841,15.227,15.462
102296,203671695474621,314.0,314.0,314.0,8,15.456,-2.166,-2.164,3.799,3.902,3.915,3.841,15.225,15.462
102356,203672695436627,314.0,314.0,314.0,8,15.455,-2.165,-2.164,3.799,3.902,3.914,3.841,15.225,15.461
102417,203673695185199,314.0,314.0,314.0,8,15.455,-2.163,-2.164,3.799,3.902,3.914,3.841,15.223,15.461
102478,203674695167878,314.0,314.0,313.9,8,15.455,-2.162,-2.164,3.799,3.902,3.914,3.841,15.221,15.461
102538,203675695306862,314.0,314.0,313.9,8,15.455,-2.171,-2.164,3.799,3.902,3.914,3.841,15.219,15.46
102599,203676695285770,314.0,314.0,313.9,8,15.454,-2.165,-2.164,3.798,3.902,3.914,3.841,15.22,15.46
102659,203677695113542,314.0,314.0,313.9,8,15.454,-2.166,-2.164,3.798,3.902,3.914,3.84,15.218,15.459
102720,203678695051313,314.0,314.0,313.9,8,15.452,-2.168,-2.165,3.798,3.901,3.914,3.84,15.214,15.459
102781,203679695126881,314.0,314.0,313.9,8,15.452,-2.165,-2.165,3.797,3.901,3.914,3.84,15.215,15.458
102841,203680695124507,314.0,314.0,313.9,8,15.453,-2.16,-2.164,3.798,3.901,3.914,3.84,15.217,15.458
102902,203681694947599,314.0,314.0,313.9,8,15.452,-2.168,-2.165,3.797,3.901,3.914,3.84,15.216,15.458
102962,203682694901294,314.0,314.0,313.9,8,15.45,-2.169,-2.165,3.796,3.901,3.913,3.84,15.215,15.457
103023,203683695023516,314.0,314.0,313.9,8,15.448,-2.19,-2.167,3.796,3.9,3.913,3.839,15.211,15.457
103084,203684694831593,314.0,314.0,313.9,8,15.448,-2.182,-2.168,3.796,3.9,3.913,3.839,15.214,15.456
103144,203685694955212,314.0,314.0,313.9,8,15.45,-2.173,-2.168,3.796,3.901,3.914,3.84,15.212,15.456
103205,203686694708672,314.0,314.0,313.9,8,15.449,-2.167,-2.168,3.796,3.901,3.913,3.839,15.209,15.455
103265,203687694794996,314.0,314.0,313.9,8,15.449,-2.167,-2.168,3.796,3.9,3.913,3.84,15.212,15.455
103326,203688694840742,314.0,314.0,313.9,8,15.445,-2.195,-2.17,3.795,3.9,3.913,3.838,15.208,15.454
103387,203689694784659,314.0,314.0,313.9,8,15.444,-2.199,-2.172,3.794,3.9,3.912,3.839,15.211,15.453
103447,203690694750926,314.0,314.0,313.9,8,15.446,-2.175,-2.172,3.795,3.9,3.913,3.839,15.213,15.453
103508,203691694721523,314.0,314.0,313.9,8,15.446,-2.176,-2.172,3.795,3.899,3.913,3.839,15.212,15.452
103568,203692694454380,314.0,314.0,313.9,8,15.445,-2.178,-2.173,3.795,3.899,3.913,3.838,15.213,15.452
103629,203693694423929,314.0,314.0,313.9,8,15.446,-2.167,-2.172,3.795,3.9,3.913,3.838,15.211,15.452
103690,203694694393548,314.0,314.0,313.9,8,15.444,-2.168,-2.172,3.794,3.899,3.912,3.838,15.209,15.451
103750,203695694576672,314.0,314.0,313.9,8,15.443,-2.173,-2.172,3.794,3.899,3.912,3.838,15.212,15.451
103811,203696694541402,314.0,314.0,313.9,8,15.444,-2.168,-2.172,3.794,3.899,3.913,3.838,15.21,15.45
103871,203697694331390,314.0,314.0,313.9,8,15.443,-2.169,-2.172,3.794,3.899,3.912,3.838,15.213,15.45
103932,203698694354996,314.0,314.0,313.9,8,15.442,-2.178,-2.172,3.794,3.899,3.912,3.838,15.21,15.449
103993,203699694378742,314.0,314.0,313.9,8,15.442,-2.176,-2.172,3.794,3.899,3.912,3.838,15.21,15.449
104053,203700694384050,314.0,314.0,313.9,8,15.441,-2.17,-2.172,3.794,3.899,3.912,3.837,15.211,15.448
104114,203701694341377,314.0,314.0,313.9,8,15.44,-2.177,-2.172,3.794,3.898,3.911,3.838,15.209,15.448
104174,203702694216501,314.0,314.0,313.9,8,15.439,-2.179,-2.173,3.793,3.898,3.911,3.837,15.213,15.447
104235,203703694258615,314.0,314.0,313.9,8,15.439,-2.171,-2.173,3.793,3.898,3.911,3.837,15.212,15.446
104296,203704694267276,314.0,314.0,313.9,8,15.44,-2.167,-2.172,3.793,3.898,3.912,3.837,15.215,15.446
104357,203705699583664,314.0,314.0,313.9,8,15.439,-2.171,-2.172,3.793,3.898,3.911,3.837,15.215,15.446
104417,203706694201625,314.0,314.0,313.9,8,15.439,-2.165,-2.172,3.793,3.898,3.911,3.837,15.217,15.445
104478,203707699422121,314.0,314.0,313.9,8,15.439,-2.168,-2.172,3.794,3.898,3.911,3.837,15.212,15.445
104539,203708699537429,314.0,314.0,313.9,8,15.437,-2.171,-2.171,3.793,3.897,3.911,3.836,15.218,15.444
104600,203709699587156,314.0,314.0,313.9,8,15.438,-2.171,-2.171,3.793,3.898,3.911,3.836,15.218,15.444
104660,203710699466261,314.0,314.0,313.9,8,15.438,-2.168,-2.171,3.794,3.897,3.911,3.837,15.215,15.443
104721,203711699251988,314.0,314.0,313.9,8,15.436,-2.174,-2.171,3.793,3.897,3.91,3.836,15.214,15.443
104780,203712699229289,314.0,314.0,313.9,8,15.435,-2.177,-2.172,3.793,3.897,3.91,3.836,15.218,15.442
104842,203713699363804,314.0,314.0,313.9,8,15.436,-2.169,-2.172,3.793,3.897,3.91,3.836,15.215,15.442
104903,203714699357448,314.0,314.0,313.9,8,15.435,-2.167,-2.171,3.793,3.897,3.91,3.836,15.215,15.441
104963,203715699332445,314.0,314.0,313.9,8,15.434,-2.185,-2.172,3.792,3.897,3.91,3.835,15.213,15.441
105024,203716699297874,314.0,314.0,313.9,8,15.431,-2.201,-2.174,3.792,3.896,3.91,3.834,15.214,15.44
105084,203717699269029,314.0,314.0,313.9,8,15.434,-2.167,-2.174,3.793,3.897,3.91,3.835,15.216,15.44
105144,203718699213924,314.0,314.0,313.9,8,15.433,-2.175,-2.174,3.792,3.897,3.91,3.835,15.214,15.439
105205,203719698994483,314.0,314.0,313.9,8,15.432,-2.173,-2.174,3.792,3.896,3.91,3.835,15.212,15.439
105265,203720698994832,314.0,314.0,313.9,8,15.432,-2.168,-2.173,3.792,3.897,3.91,3.834,15.212,15.438
105326,203721699011734,314.0,314.0,313.9,8,15.429,-2.197,-2.175,3.791,3.896,3.909,3.833,15.211,15.438
105386,203722699052452,314.0,314.0,313.9,8,15.429,-2.198,-2.176,3.791,3.896,3.909,3.833,15.209,15.437
105447,203723699012502,314.0,314.0,313.9,8,15.431,-2.162,-2.175,3.792,3.896,3.91,3.834,15.216,15.437
105508,203724698825607,314.0,314.0,313.9,8,15.433,-2.152,-2.174,3.793,3.897,3.91,3.834,15.212,15.437
105568,203725698746966,314.0,314.0,313.9,8,15.429,-2.18,-2.174,3.791,3.896,3.909,3.833,15.214,15.436
105629,203726698922267,314.0,314.0,313.9,8,15.43,-2.167,-2.174,3.792,3.896,3.909,3.833,15.214,15.436
105689,203727698865696,314.0,314.0,313.9,8,15.429,-2.17,-2.174,3.791,3.896,3.909,3.834,15.212,15.435
105750,203728698700312,314.0,314.0,313.9,8,15.428,-2.175,-2.174,3.791,3.896,3.909,3.833,15.207,15.435
105811,203729698604141,314.0,314.0,313.9,8,15.428,-2.18,-2.174,3.791,3.895,3.909,3.833,15.209,15.434
105871,203730698709042,314.0,314.0,313.9,8,15.428,-2.173,-2.174,3.791,3.896,3.909,3.833,15.208,15.433
105932,203731698668395,314.0,314.0,313.9,8,15.428,-2.175,-2.174,3.791,3.895,3.909,3.833,15.207,15.433
105992,203732698624185,314.0,314.0,313.9,8,15.428,-2.172,-2.174,3.791,3.895,3.909,3.832,15.207,15.433
106053,203733698519004,314.0,314.0,313.9,8,15.428,-2.165,-2.173,3.791,3.895,3.909,3.833,15.21,15.433
106114,203734698403277,314.0,314.0,313.9,8,15.427,-2.167,-2.173,3.791,3.895,3.909,3.832,15.21,15.432
106174,203735698522706,314.0,314.0,313.9,8,15.427,-2.171,-2.173,3.79,3.895,3.908,3.833,15.21,15.432
106235,203736698510204,314.0,314.0,313.9,8,15.426,-2.168,-2.173,3.79,3.895,3.909,3.832,15.208,15.432
106295,203737698427163,314.0,314.0,313.9,8,15.426,-2.171,-2.172,3.789,3.895,3.909,3.833,15.207,15.431
106356,203738698272674,314.0,314.0,313.9,8,15.424,-2.175,-2.173,3.789,3.895,3.908,3.832,15.207,15.431
106417,203739698385188,314.0,314.0,313.9,8,15.425,-2.175,-2.173,3.79,3.895,3.908,3.833,15.206,15.43
106477,203740698336369,314.0,314.0,313.9,8,15.425,-2.17,-2.173,3.79,3.895,3.908,3.832,15.206,15.43
106538,203741698250046,314.0,314.0,313.9,8,15.424,-2.176,-2.173,3.789,3.895,3.908,3.832,15.205,15.43
106598,203742698165468,314.0,314.0,313.9,8,15.422,-2.178,-2.173,3.789,3.894,3.908,3.832,15.209,15.429
106659,203743698138579,314.0,314.0,313.9,8,15.423,-2.171,-2.173,3.789,3.894,3.908,3.832,15.206,15.429
106720,203744698233423,314.0,314.0,313.9,8,15.423,-2.171,-2.173,3.789,3.894,3.908,3.832,15.207,15.428
106780,203745698167214,314.0,314.0,313.9,8,15.421,-2.177,-2.173,3.788,3.894,3.908,3.832,15.202,15.428
106841,203746698109874,314.0,314.0,313.9,8,15.422,-2.168,-2.173,3.788,3.894,3.908,3.832,15.204,15.427
106901,203747697973963,314.0,314.0,313.9,8,15.422,-2.172,-2.173,3.789,3.894,3.908,3.832,15.206,15.427
106962,203748697642496,314.0,314.0,313.9,8,15.42,-2.177,-2.173,3.787,3.893,3.907,3.832,15.197,15.426
107023,203749697971100,314.0,314.0,313.9,8,15.417,-2.204,-2.175,3.787,3.893,3.907,3.83,15.202,15.425
107083,203750697954827,314.0,314.0,313.9,8,15.417,-2.195,-2.176,3.787,3.893,3.907,3.831,15.202,15.425
107144,203751697914039,314.0,314.0,313.9,8,15.416,-2.207,-2.178,3.787,3.892,3.907,3.83,15.198,15.425
107204,203752697816890,314.0,314.0,313.9,8,15.42,-2.153,-2.177,3.788,3.893,3.908,3.832,15.204,15.424
107265,203753697649271,314.0,314.0,313.9,8,15.417,-2.176,-2.177,3.787,3.893,3.907,3.83,15.2,15.424
107326,203754697731335,314.0,314.0,313.9,8,15.415,-2.195,-2.178,3.787,3.893,3.906,3.83,15.2,15.423
107386,203755695685334,314.0,314.0,313.9,8,15.415,-2.18,-2.178,3.786,3.892,3.906,3.83,15.198,15.422
107447,203756696647258,314.0,314.0,313.9,8,15.415,-2.181,-2.178,3.786,3.893,3.907,3.831,15.2,15.422
107507,203757697624408,314.0,314.0,313.9,8,15.415,-2.178,-2.178,3.786,3.893,3.907,3.83,15.2,15.421
107568,203758697445893,314.0,314.0,313.9,8,15.415,-2.178,-2.178,3.786,3.892,3.907,3.83,15.2,15.421
107629,203759697549957,314.0,314.0,313.9,8,15.414,-2.176,-2.178,3.786,3.892,3.907,3.83,15.2,15.42
107689,203760697591792,314.0,314.0,313.9,8,15.415,-2.17,-2.178,3.785,3.892,3.907,3.83,15.197,15.42
107750,203761697509030,314.0,314.0,313.9,8,15.414,-2.175,-2.177,3.785,3.892,3.907,3.83,15.197,15.42
107810,203762697376471,314.0,314.0,313.9,8,15.413,-2.174,-2.177,3.786,3.892,3.906,3.83,15.194,15.42
107871,203763697404897,314.0,314.0,313.9,8,15.413,-2.168,-2.177,3.785,3.892,3.906,3.83,15.194,15.419
107932,203764697425290,314.0,314.0,313.9,8,15.412,-2.171,-2.176,3.786,3.892,3.906,3.829,15.197,15.419
107992,203765697334567,314.0,314.0,313.9,8,15.411,-2.179,-2.176,3.785,3.891,3.905,3.829,15.195,15.418
108053,203766696897779,314.0,314.0,313.9,8,15.411,-2.171,-2.176,3.785,3.891,3.905,3.829,15.195,15.417
108113,203767697223240,314.0,314.0,313.9,8,15.41,-2.173,-2.176,3.785,3.891,3.905,3.829,15.194,15.417
108174,203768697299157,314.0,314.0,313.9,8,15.41,-2.178,-2.176,3.785,3.891,3.905,3.829,15.194,15.417
108235,203769697256624,314.0,314.0,313.9,8,15.41,-2.178,-2.176,3.785,3.891,3.905,3.829,15.192,15.416
108295,203770697147532,314.0,314.0,313.9,8,15.409,-2.172,-2.176,3.785,3.891,3.905,3.829,15.192,15.415
108356,203771697192719,314.0,314.0,313.9,8,15.408,-2.178,-2.176,3.785,3.891,3.905,3.828,15.192,15.415
108416,203772697115405,314.0,314.0,313.9,8,15.408,-2.181,-2.176,3.785,3.89,3.905,3.828,15.191,15.415
108477,203773697034738,314.0,314.0,313.9,8,15.409,-2.171,-2.176,3.785,3.89,3.905,3.828,15.191,15.414
108538,203774697044237,314.0,314.0,313.9,8,15.409,-2.17,-2.176,3.785,3.89,3.905,3.828,15.187,15.414
108598,203775697024472,314.0,314.0,313.9,8,15.407,-2.178,-2.176,3.785,3.89,3.904,3.828,15.187,15.414
108659,203776696918243,314.0,314.0,313.9,8,15.407,-2.17,-2.175,3.785,3.89,3.905,3.828,15.188,15.413
108719,203777696719475,314.0,314.0,313.9,8,15.406,-2.172,-2.175,3.785,3.89,3.904,3.828,15.185,15.412
108780,203778696932561,314.0,314.0,313.9,8,15.405,-2.179,-2.175,3.784,3.89,3.904,3.827,15.185,15.412
108841,203779696914332,314.0,314.0,313.9,8,15.405,-2.178,-2.176,3.784,3.89,3.904,3.827,15.185,15.412
108901,203780696762288,314.0,314.0,313.9,8,15.403,-2.185,-2.176,3.784,3.89,3.903,3.826,15.185,15.411
108962,203781696623932,314.0,314.0,313.9,8,15.4,-2.212,-2.179,3.783,3.889,3.903,3.825,15.186,15.41
109022,203782696763335,314.0,314.0,313.9,8,15.402,-2.181,-2.179,3.783,3.889,3.903,3.827,15.186,15.41
109083,203783696744269,314.0,314.0,313.9,8,15.402,-2.178,-2.179,3.783,3.889,3.903,3.826,15.184,15.409
109144,203784696717799,314.0,314.0,313.9,8,15.402,-2.176,-2.179,3.783,3.889,3.903,3.827,15.177,15.408
109204,203785696593551,314.0,314.0,314.0,8,15.401,-2.189,-2.179,3.783,3.889,3.903,3.826,15.177,15.408
109265,203786696422510,314.0,314.0,314.0,8,15.4,-2.199,-2.181,3.783,3.889,3.903,3.826,15.176,15.408
109325,203787696718986,314.0,314.0,314.0,8,15.4,-2.194,-2.181,3.783,3.889,3.903,3.825,15.182,15.407
109386,203788696560935,314.0,314.0,314.0,8,15.403,-2.15,-2.179,3.784,3.89,3.903,3.826,15.175,15.407
109447,203789696447443,314.0,314.0,313.9,8,15.399,-2.187,-2.18,3.783,3.889,3.903,3.825,15.179,15.406
109507,203790696493119,314.0,314.0,313.9,8,15.4,-2.178,-2.18,3.783,3.889,3.903,3.826,15.179,15.406
109568,203791696462808,314.0,314.0,314.0,8,15.399,-2.18,-2.18,3.782,3.889,3.902,3.826,15.173,15.405
109628,203792696269627,314.0,314.0,314.0,8,15.399,-2.177,-2.18,3.783,3.888,3.902,3.825,15.171,15.405
109689,203793696228700,314.0,314.0,314.0,8,15.399,-2.172,-2.179,3.783,3.888,3.903,3.825,15.172,15.405
109750,203794696177018,314.0,314.0,314.0,8,15.399,-2.171,-2.179,3.783,3.889,3.902,3.825,15.17,15.404
109810,203795696232193,314.0,314.0,314.0,8,15.397,-2.177,-2.178,3.783,3.888,3.902,3.824,15.167,15.403
109871,203796694856180,314.0,314.0,314.0,8,15.398,-2.173,-2.178,3.782,3.888,3.902,3.824,15.17,15.403
109931,203797696146637,314.0,314.0,314.0,8,15.397,-2.175,-2.178,3.783,3.888,3.902,3.824,15.164,15.403
109992,203798696167729,314.0,314.0,314.0,8,15.397,-2.181,-2.178,3.782,3.888,3.902,3.824,15.162,15.402
110053,203799696103964,314.0,314.0,314.0,8,15.397,-2.179,-2.178,3.782,3.888,3.902,3.824,15.16,15.402
110113,203800696094326,314.0,314.0,314.0,8,15.396,-2.174,-2.178,3.782,3.888,3.902,3.824,15.16,15.402
110174,203801695999272,314.0,314.0,314.0,8,15.395,-2.182,-2.178,3.781,3.888,3.902,3.824,15.161,15.401
110234,203802696059615,314.0,314.0,314.0,8,15.394,-2.184,-2.179,3.781,3.888,3.902,3.824,15.161,15.401
110295,203803695990751,314.0,314.0,314.0,8,15.395,-2.174,-2.178,3.782,3.887,3.902,3.824,15.162,15.4
110356,203804695956250,314.0,314.0,314.0,8,15.395,-2.173,-2.178,3.782,3.887,3.902,3.824,15.161,15.4
110416,203805695856097,314.0,314.0,314.0,8,15.394,-2.182,-2.178,3.781,3.887,3.902,3.824,15.159,15.4
110477,203806695799526,314.0,314.0,314.0,8,15.393,-2.176,-2.178,3.781,3.887,3.901,3.824,15.158,15.399
110537,203807695834796,314.0,314.0,314.0,8,15.394,-2.176,-2.178,3.781,3.887,3.902,3.824,15.157,15.398
110598,203808695382224,314.0,314.0,314.0,8,15.392,-2.181,-2.178,3.78,3.887,3.901,3.823,15.152,15.398
110659,203809695708593,314.0,314.0,314.0,8,15.391,-2.182,-2.178,3.78,3.887,3.901,3.824,15.155,15.397
110719,203810695571564,314.0,314.0,314.0,8,15.391,-2.181,-2.179,3.78,3.887,3.901,3.823,15.155,15.397
110780,203811695683450,314.0,314.0,314.0,8,15.39,-2.186,-2.179,3.78,3.887,3.901,3.823,15.154,15.397
110840,203812695646923,314.0,314.0,314.0,8,15.39,-2.18,-2.179,3.78,3.887,3.901,3.824,15.156,15.397
110901,203813695521628,314.0,314.0,314.0,8,15.388,-2.188,-2.18,3.78,3.886,3.9,3.823,15.15,15.396
110962,203814695532314,314.0,314.0,314.0,8,15.385,-2.21,-2.182,3.78,3.885,3.899,3.822,15.155,15.395
111022,203815695304002,314.0,314.0,314.0,8,15.388,-2.183,-2.182,3.78,3.886,3.9,3.823,15.152,15.394
111083,203816695500466,314.0,314.0,314.0,8,15.389,-2.173,-2.181,3.78,3.886,3.9,3.823,15.152,15.394
111143,203817695457514,314.0,314.0,314.0,8,15.389,-2.176,-2.181,3.779,3.886,3.9,3.823,15.146,15.393
111204,203818695382993,314.0,314.0,314.0,8,15.385,-2.197,-2.182,3.779,3.886,3.9,3.822,15.146,15.393
111265,203819695243031,314.0,314.0,314.0,8,15.383,-2.219,-2.184,3.777,3.885,3.899,3.821,15.149,15.393
111325,203820695204828,314.0,314.0,314.0,8,15.383,-2.206,-2.186,3.779,3.885,3.899,3.821,15.15,15.392
111385,203821695314409,314.0,314.0,314.0,8,15.386,-2.178,-2.185,3.777,3.886,3.9,3.822,15.15,15.391
111446,203822695166904,314.0,314.0,314.0,8,15.383,-2.189,-2.186,3.777,3.885,3.899,3.822,15.15,15.391
111506,203823695168650,314.0,314.0,314.0,8,15.384,-2.178,-2.185,3.777,3.885,3.899,3.822,15.15,15.391
111567,203824695198822,314.0,314.0,314.0,8,15.384,-2.18,-2.185,3.777,3.885,3.899,3.822,15.149,15.39
111627,203825695149444,314.0,314.0,314.0,8,15.382,-2.187,-2.185,3.777,3.885,3.899,3.822,15.145,15.389
111689,203826695080441,314.0,314.0,314.0,8,15.382,-2.183,-2.185,3.778,3.885,3.899,3.822,15.149,15.389
111749,203827695107050,314.0,314.0,314.0,8,15.382,-2.183,-2.185,3.777,3.885,3.898,3.821,15.15,15.388
111810,203828694907584,314.0,314.0,314.0,8,15.38,-2.188,-2.185,3.777,3.884,3.898,3.821,15.151,15.388
111871,203829694971907,314.0,314.0,314.0,8,15.38,-2.187,-2.185,3.776,3.884,3.898,3.822,15.145,15.387
111930,203830694878669,314.0,314.0,314.0,8,15.381,-2.181,-2.185,3.776,3.885,3.899,3.822,15.145,15.387
111992,203831694924136,314.0,314.0,314.0,8,15.38,-2.187,-2.185,3.776,3.884,3.898,3.821,15.146,15.386
112052,203832694901787,314.0,314.0,314.0,8,15.378,-2.192,-2.185,3.776,3.884,3.898,3.821,15.147,15.386
112113,203833694835228,314.0,314.0,314.0,8,15.379,-2.183,-2.185,3.776,3.884,3.898,3.821,15.147,15.386
112174,203834694591901,314.0,314.0,314.0,8,15.378,-2.183,-2.185,3.776,3.884,3.898,3.821,15.144,15.385
112234,203835694768739,314.0,314.0,314.0,8,15.377,-2.191,-2.185,3.777,3.883,3.898,3.82,15.145,15.385
112295,203836694753444,314.0,314.0,314.0,8,15.377,-2.184,-2.185,3.777,3.883,3.897,3.82,15.145,15.384
112355,203837694659158,314.0,314.0,314.0,8,15.375,-2.191,-2.186,3.776,3.883,3.897,3.82,15.144,15.383
112415,203838694696803,314.0,314.0,314.0,8,15.375,-2.194,-2.186,3.776,3.883,3.897,3.82,15.141,15.383
112477,203839694656016,314.0,314.0,314.0,8,15.375,-2.192,-2.187,3.776,3.883,3.897,3.819,15.141,15.382
112537,203840694513260,314.0,314.0,314.0,8,15.375,-2.183,-2.186,3.775,3.883,3.897,3.82,15.141,15.382
112598,203841694394460,314.0,314.0,314.0,8,15.375,-2.188,-2.187,3.776,3.883,3.897,3.82,15.14,15.381
112658,203842694476733,314.0,314.0,314.0,8,15.375,-2.185,-2.186,3.776,3.883,3.897,3.82,15.142,15.381
112719,203843694491609,314.0,314.0,314.0,8,15.374,-2.181,-2.186,3.776,3.883,3.897,3.82,15.14,15.381
112780,203844694415971,314.0,314.0,314.0,8,15.374,-2.182,-2.186,3.776,3.882,3.896,3.82,15.139,15.38
